Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
1,1.000,0.500,21.000,0.000000
3,3.004,1.513,23.190,0.000800
5,5.008,2.526,25.380,0.001600
7,7.012,0.039,27.570,0.002400
1,1.016,0.552,21.760,0.003200
3,3.020,1.565,23.950,0.004000
5,5.024,2.578,26.140,0.004800
7,7.028,0.091,28.330,0.005600
1,1.032,0.604,22.520,0.006400
3,3.036,1.617,24.710,0.007200
5,5.040,2.630,26.900,0.008000
7,7.044,0.000,29.090,0.008800
5,5.000,2.513,26.680,0.050600
7,7.004,0.026,27.050,0.051400
1,1.008,0.539,21.240,0.052200
3,3.012,1.552,23.430,0.053000
5,5.016,2.565,25.620,0.053800
7,7.020,0.078,27.810,0.054600
1,1.024,0.591,22.000,0.055400
3,3.028,1.604,24.190,0.056200
5,5.032,2.617,26.380,0.057000
7,7.036,0.130,28.570,0.057800
1,1.040,0.500,22.760,0.058600
3,3.044,1.513,24.950,0.059400
1,1.000,0.526,22.540,0.101200
3,3.004,1.539,24.730,0.102000
5,5.008,2.552,25.100,0.102800
7,7.012,0.065,27.290,0.103600
1,1.016,0.578,21.480,0.104400
3,3.020,1.591,23.670,0.105200
5,5.024,2.604,25.860,0.106000
7,7.028,0.117,28.050,0.106800
1,1.032,0.630,22.240,0.107600
3,3.036,1.500,24.430,0.108400
5,5.040,2.513,26.620,0.109200
7,7.044,0.026,28.810,0.110000
5,5.000,2.539,26.400,0.151800
7,7.004,0.052,28.590,0.152600
1,1.008,0.565,22.780,0.153400
3,3.012,1.578,23.150,0.154200
5,5.016,2.591,25.340,0.155000
7,7.020,0.104,27.530,0.155800
1,1.024,0.617,21.720,0.156600
3,3.028,1.630,23.910,0.157400
5,5.032,2.500,26.100,0.158200
7,7.036,0.013,28.290,0.159000
1,1.040,0.526,22.480,0.159800
3,3.044,1.539,24.670,0.160600
1,1.000,0.552,22.260,0.202400
3,3.004,1.565,24.450,0.203200
5,5.008,2.578,26.640,0.204000
7,7.012,0.091,28.830,0.204800
1,1.016,0.604,21.200,0.205600
3,3.020,1.617,23.390,0.206400
5,5.024,2.630,25.580,0.207200
7,7.028,0.000,27.770,0.208000
1,1.032,0.513,21.960,0.208800
3,3.036,1.526,24.150,0.209600
5,5.040,2.539,26.340,0.210400
7,7.044,0.052,28.530,0.211200
5,5.000,2.565,26.120,0.253000
7,7.004,0.078,28.310,0.253800
1,1.008,0.591,22.500,0.254600
3,3.012,1.604,24.690,0.255400
5,5.016,2.617,26.880,0.256200
7,7.020,0.130,27.250,0.257000
1,1.024,0.500,21.440,0.257800
3,3.028,1.513,23.630,0.258600
5,5.032,2.526,25.820,0.259400
7,7.036,0.039,28.010,0.260200
1,1.040,0.552,22.200,0.261000
3,3.044,1.565,24.390,0.261800
1,1.000,0.578,21.980,0.303600
3,3.004,1.591,24.170,0.304400
5,5.008,2.604,26.360,0.305200
7,7.012,0.117,28.550,0.306000
1,1.016,0.630,22.740,0.306800
3,3.020,1.500,24.930,0.307600
5,5.024,2.513,25.300,0.308400
7,7.028,0.026,27.490,0.309200
1,1.032,0.539,21.680,0.310000
3,3.036,1.552,23.870,0.310800
5,5.040,2.565,26.060,0.311600
7,7.044,0.078,28.250,0.312400
5,5.000,2.591,25.840,0.354200
7,7.004,0.104,28.030,0.355000
1,1.008,0.617,22.220,0.355800
3,3.012,1.630,24.410,0.356600
5,5.016,2.500,26.600,0.357400
7,7.020,0.013,28.790,0.358200
1,1.024,0.526,22.980,0.359000
3,3.028,1.539,23.350,0.359800
5,5.032,2.552,25.540,0.360600
7,7.036,0.065,27.730,0.361400
1,1.040,0.578,21.920,0.362200
3,3.044,1.591,24.110,0.363000
9,9.021,1.000,29.000,0.404800
11,11.025,2.013,20.190,0.405600
13,13.029,3.026,22.380,0.406400
15,15.033,0.539,24.570,0.407200
9,9.037,1.052,29.760,0.408000
11,11.041,2.065,20.950,0.408800
13,13.045,3.078,23.140,0.409600
15,15.049,0.591,25.330,0.410400
9,9.053,1.104,30.520,0.411200
11,11.057,2.117,21.710,0.412000
13,13.061,3.130,23.900,0.412800
15,15.065,0.500,26.090,0.413600
13,13.021,3.013,23.680,0.455400
15,15.025,0.526,24.050,0.456200
9,9.029,1.039,29.240,0.457000
11,11.033,2.052,20.430,0.457800
13,13.037,3.065,22.620,0.458600
15,15.041,0.578,24.810,0.459400
9,9.045,1.091,30.000,0.460200
11,11.049,2.104,21.190,0.461000
13,13.053,3.117,23.380,0.461800
15,15.057,0.630,25.570,0.462600
9,9.061,1.000,30.760,0.463400
11,11.065,2.013,21.950,0.464200
9,9.021,1.026,30.540,0.506000
11,11.025,2.039,21.730,0.506800
