Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
1,1.000,0.500,21.000,0.001
1,1.000,0.500,21.100,0.002
1,1.000,0.500,21.200,0.003
1,1.000,0.500,21.300,0.004
1,1.000,0.500,21.400,0.005
1,1.000,0.500,21.000,0.006
1,1.000,0.500,21.100,0.007
1,1.000,0.500,21.200,0.008
1,1.000,0.500,21.300,0.009
1,1.000,0.500,21.400,0.010
1,1.000,0.500,21.000,0.011
1,1.000,0.500,21.100,0.012
1,1.000,0.500,21.200,0.013
1,1.000,0.500,21.300,0.014
1,1.000,0.500,21.400,0.015
1,1.000,0.500,21.000,0.016
1,1.000,0.500,21.100,0.017
1,1.000,0.500,21.200,0.018
1,1.000,0.500,21.300,0.019
1,1.000,0.500,21.400,0.020
1,1.000,0.500,21.000,0.021
1,1.000,0.500,21.100,0.022
1,1.000,0.500,21.200,0.023
1,1.000,0.500,21.300,0.024
1,1.000,0.500,21.400,0.025
1,1.000,0.500,21.000,0.026
1,1.000,0.500,21.100,0.027
1,1.000,0.500,21.200,0.028
1,1.000,0.500,21.300,0.029
1,1.000,0.500,21.400,0.030
1,1.000,0.500,21.000,0.031
1,1.000,0.500,21.100,0.032
1,1.000,0.500,21.200,0.033
1,1.000,0.500,21.300,0.034
1,1.000,0.500,21.400,0.035
1,1.000,0.500,21.000,0.036
1,1.000,0.500,21.100,0.037
1,1.000,0.500,21.200,0.038
1,1.000,0.500,21.300,0.039
1,1.000,0.500,21.400,0.040
1,1.000,0.500,21.000,0.041
1,1.000,0.500,21.100,0.042
1,1.000,0.500,21.200,0.043
1,1.000,0.500,21.300,0.044
1,1.000,0.500,21.400,0.045
1,1.000,0.500,21.000,0.046
1,1.000,0.500,21.100,0.047
1,1.000,0.500,21.200,0.048
1,1.000,0.500,21.300,0.049
1,1.000,0.500,21.400,0.050
1,1.000,0.500,21.000,0.051
1,1.000,0.500,21.100,0.052
1,1.000,0.500,21.200,0.053
1,1.000,0.500,21.300,0.054
1,1.000,0.500,21.400,0.055
1,1.000,0.500,21.000,0.056
1,1.000,0.500,21.100,0.057
1,1.000,0.500,21.200,0.058
1,1.000,0.500,21.300,0.059
1,1.000,0.500,21.400,0.060
1,1.000,0.500,21.000,0.061
1,1.000,0.500,21.100,0.062
1,1.000,0.500,21.200,0.063
1,1.000,0.500,21.300,0.064
1,1.000,0.500,21.400,0.065
1,1.000,0.500,21.000,0.066
1,1.000,0.500,21.100,0.067
1,1.000,0.500,21.200,0.068
1,1.000,0.500,21.300,0.069
1,1.000,0.500,21.400,0.070
1,1.000,0.500,21.000,0.071
1,1.000,0.500,21.100,0.072
1,1.000,0.500,21.200,0.073
1,1.000,0.500,21.300,0.074
