Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
1,1.000,0.500,21.000,0.000000
2,2.000,1.013,22.140,0.001000
3,3.000,1.526,23.280,0.002000
4,4.000,2.039,24.420,0.003000
5,5.000,2.552,25.560,0.004000
6,6.000,3.065,26.700,0.005000
7,7.000,0.078,27.840,0.006000
8,8.000,0.591,28.980,0.007000
1,1.000,0.604,22.120,0.008000
2,2.000,1.117,23.260,0.009000
3,3.000,1.630,24.400,0.010000
4,4.000,2.000,25.540,0.011000
5,5.000,2.513,26.680,0.012000
6,6.000,3.026,26.000,0.013000
7,7.000,0.039,27.140,0.014000
8,8.000,0.552,28.280,0.015000
1,1.000,0.565,21.420,0.016000
2,2.000,1.078,22.560,0.017000
3,3.000,1.591,23.700,0.018000
4,4.000,2.104,24.840,0.019000
5,5.000,2.617,25.980,0.020000
6,6.000,3.130,27.120,0.021000
7,7.000,0.000,28.260,0.022000
8,8.000,0.513,29.400,0.023000
1,1.000,0.526,22.540,0.024000
2,2.000,1.039,23.680,0.025000
3,3.000,1.552,23.000,0.026000
4,4.000,2.065,24.140,0.027000
5,5.000,2.578,25.280,0.028000
6,6.000,3.091,26.420,0.029000
7,7.000,0.104,27.560,0.030000
8,8.000,0.617,28.700,0.031000
1,1.000,0.630,21.840,0.032000
2,2.000,1.000,22.980,0.033000
3,3.000,1.513,24.120,0.034000
4,4.000,2.026,25.260,0.035000
5,5.000,2.539,26.400,0.036000
6,6.000,3.052,27.540,0.037000
7,7.000,0.065,28.680,0.038000
8,8.000,0.578,28.000,0.039000
1,1.000,0.591,21.140,0.040000
2,2.000,1.104,22.280,0.041000
3,3.000,1.617,23.420,0.042000
4,4.000,2.130,24.560,0.043000
5,5.000,2.500,25.700,0.044000
6,6.000,3.013,26.840,0.045000
7,7.000,0.026,27.980,0.046000
8,8.000,0.539,29.120,0.047000
1,1.000,0.552,22.260,0.048000
2,2.000,1.065,23.400,0.049000
3,3.000,1.578,24.540,0.050000
4,4.000,2.091,25.680,0.051000
5,5.000,2.604,25.000,0.052000
6,6.000,3.117,26.140,0.053000
7,7.000,0.130,27.280,0.054000
8,8.000,0.500,28.420,0.055000
1,1.000,0.513,21.560,0.056000
2,2.000,1.026,22.700,0.057000
3,3.000,1.539,23.840,0.058000
4,4.000,2.052,24.980,0.059000
5,5.000,2.565,26.120,0.060000
6,6.000,3.078,27.260,0.061000
7,7.000,0.091,28.400,0.062000
8,8.000,0.604,29.540,0.063000
1,1.000,0.617,22.680,0.064000
2,2.000,1.130,22.000,0.065000
3,3.000,1.500,23.140,0.066000
4,4.000,2.013,24.280,0.067000
5,5.000,2.526,25.420,0.068000
6,6.000,3.039,26.560,0.069000
7,7.000,0.052,27.700,0.070000
8,8.000,0.565,28.840,0.071000
1,1.000,0.578,21.980,0.072000
2,2.000,1.091,23.120,0.073000
