Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
1,1.000,0.500,21.000,0.000000
3,3.004,1.513,23.190,0.000800
5,5.008,2.526,25.380,0.001600
7,7.012,0.039,27.570,0.002400
5,5.000,2.552,25.560,0.020200
7,7.004,0.065,27.750,0.021000
1,1.008,0.578,21.940,0.021800
3,3.012,1.591,24.130,0.022600
1,1.000,0.604,22.120,0.040400
3,3.004,1.617,24.310,0.041200
5,5.008,2.630,26.500,0.042000
7,7.012,0.000,28.690,0.042800
5,5.000,2.513,26.680,0.060600
7,7.004,0.026,27.050,0.061400
1,1.008,0.539,21.240,0.062200
3,3.012,1.552,23.430,0.063000
1,1.000,0.565,21.420,0.080800
3,3.004,1.578,23.610,0.081600
5,5.008,2.591,25.800,0.082400
7,7.012,0.104,27.990,0.083200
5,5.000,2.617,25.980,0.101000
7,7.004,0.130,28.170,0.101800
1,1.008,0.500,22.360,0.102600
3,3.012,1.513,24.550,0.103400
1,1.000,0.526,22.540,0.121200
3,3.004,1.539,24.730,0.122000
5,5.008,2.552,25.100,0.122800
7,7.012,0.065,27.290,0.123600
5,5.000,2.578,25.280,0.141400
7,7.004,0.091,27.470,0.142200
1,1.008,0.604,21.660,0.143000
3,3.012,1.617,23.850,0.143800
1,1.000,0.630,21.840,0.161600
3,3.004,1.500,24.030,0.162400
5,5.008,2.513,26.220,0.163200
7,7.012,0.026,28.410,0.164000
5,5.000,2.539,26.400,0.181800
7,7.004,0.052,28.590,0.182600
1,1.008,0.565,22.780,0.183400
3,3.012,1.578,23.150,0.184200
1,1.000,0.591,21.140,0.202000
3,3.004,1.604,23.330,0.202800
5,5.008,2.617,25.520,0.203600
7,7.012,0.130,27.710,0.204400
5,5.000,2.500,25.700,0.222200
7,7.004,0.013,27.890,0.223000
1,1.008,0.526,22.080,0.223800
3,3.012,1.539,24.270,0.224600
1,1.000,0.552,22.260,0.242400
3,3.004,1.565,24.450,0.243200
5,5.008,2.578,26.640,0.244000
7,7.012,0.091,28.830,0.244800
5,5.000,2.604,25.000,0.262600
7,7.004,0.117,27.190,0.263400
1,1.008,0.630,21.380,0.264200
3,3.012,1.500,23.570,0.265000
1,1.000,0.513,21.560,0.282800
3,3.004,1.526,23.750,0.283600
5,5.008,2.539,25.940,0.284400
7,7.012,0.052,28.130,0.285200
5,5.000,2.565,26.120,0.303000
7,7.004,0.078,28.310,0.303800
1,1.008,0.591,22.500,0.304600
3,3.012,1.604,24.690,0.305400
1,1.000,0.617,22.680,0.323200
3,3.004,1.630,23.050,0.324000
5,5.008,2.500,25.240,0.324800
7,7.012,0.013,27.430,0.325600
5,5.000,2.526,25.420,0.343400
7,7.004,0.039,27.610,0.344200
1,1.008,0.552,21.800,0.345000
3,3.012,1.565,23.990,0.345800
1,1.000,0.578,21.980,0.363600
3,3.004,1.591,24.170,0.364400
5,5.008,2.604,26.360,0.365200
7,7.012,0.117,28.550,0.366000
5,5.000,2.630,26.540,0.383800
7,7.004,0.000,28.730,0.384600
1,1.008,0.513,21.100,0.385400
3,3.012,1.526,23.290,0.386200
1,1.000,0.539,21.280,0.404000
3,3.004,1.552,23.470,0.404800
5,5.008,2.565,25.660,0.405600
7,7.012,0.078,27.850,0.406400
5,5.000,2.591,25.840,0.424200
7,7.004,0.104,28.030,0.425000
1,1.008,0.617,22.220,0.425800
3,3.012,1.630,24.410,0.426600
1,1.000,0.500,22.400,0.444400
3,3.004,1.513,24.590,0.445200
5,5.008,2.526,26.780,0.446000
7,7.012,0.039,27.150,0.446800
5,5.000,2.552,25.140,0.464600
7,7.004,0.065,27.330,0.465400
1,1.008,0.578,21.520,0.466200
3,3.012,1.591,23.710,0.467000
9,9.021,1.000,29.000,0.484800
11,11.025,2.013,20.190,0.485600
13,13.029,3.026,22.380,0.486400
15,15.033,0.539,24.570,0.487200
13,13.021,3.052,22.560,0.505000
15,15.025,0.565,24.750,0.505800
9,9.029,1.078,29.940,0.506600
11,11.033,2.091,21.130,0.507400
9,9.021,1.104,30.120,0.525200
11,11.025,2.117,21.310,0.526000
13,13.029,3.130,23.500,0.526800
15,15.033,0.500,25.690,0.527600
13,13.021,3.013,23.680,0.545400
15,15.025,0.526,24.050,0.546200
9,9.029,1.039,29.240,0.547000
11,11.033,2.052,20.430,0.547800
9,9.021,1.065,29.420,0.565600
11,11.025,2.078,20.610,0.566400
13,13.029,3.091,22.800,0.567200
15,15.033,0.604,24.990,0.568000
13,13.021,3.117,22.980,0.585800
15,15.025,0.630,25.170,0.586600
9,9.029,1.000,30.360,0.587400
11,11.033,2.013,21.550,0.588200
9,9.021,1.026,30.540,0.606000
11,11.025,2.039,21.730,0.606800
