Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
1,1.000,0.500,21.000,0.000000
3,3.004,1.513,23.190,0.000800
5,5.008,2.526,25.380,0.001600
7,7.012,0.039,27.570,0.002400
9,9.016,1.052,29.760,0.003200
11,11.020,2.065,20.950,0.004000
1,1.024,0.578,22.140,0.004800
3,3.028,1.591,24.330,0.005600
9,9.000,1.104,30.120,0.035400
11,11.004,2.117,21.310,0.036200
1,1.008,0.630,22.500,0.037000
3,3.012,1.500,24.690,0.037800
5,5.016,2.513,26.880,0.038600
7,7.020,0.026,27.250,0.039400
9,9.024,1.039,29.440,0.040200
11,11.028,2.052,20.630,0.041000
5,5.000,2.565,25.420,0.070800
7,7.004,0.078,27.610,0.071600
9,9.008,1.091,29.800,0.072400
11,11.012,2.104,20.990,0.073200
1,1.016,0.617,22.180,0.074000
3,3.020,1.630,24.370,0.074800
5,5.024,2.500,26.560,0.075600
7,7.028,0.013,28.750,0.076400
1,1.000,0.526,22.540,0.106200
3,3.004,1.539,24.730,0.107000
5,5.008,2.552,25.100,0.107800
7,7.012,0.065,27.290,0.108600
9,9.016,1.078,29.480,0.109400
11,11.020,2.091,20.670,0.110200
1,1.024,0.604,21.860,0.111000
3,3.028,1.617,24.050,0.111800
9,9.000,1.130,29.840,0.141600
11,11.004,2.000,21.030,0.142400
1,1.008,0.513,22.220,0.143200
3,3.012,1.526,24.410,0.144000
5,5.016,2.539,26.600,0.144800
7,7.020,0.052,28.790,0.145600
9,9.024,1.065,30.980,0.146400
11,11.028,2.078,20.350,0.147200
5,5.000,2.591,25.140,0.177000
7,7.004,0.104,27.330,0.177800
9,9.008,1.117,29.520,0.178600
11,11.012,2.130,20.710,0.179400
1,1.016,0.500,21.900,0.180200
3,3.020,1.513,24.090,0.181000
5,5.024,2.526,26.280,0.181800
7,7.028,0.039,28.470,0.182600
1,1.000,0.552,22.260,0.212400
3,3.004,1.565,24.450,0.213200
5,5.008,2.578,26.640,0.214000
7,7.012,0.091,28.830,0.214800
9,9.016,1.104,29.200,0.215600
11,11.020,2.117,20.390,0.216400
1,1.024,0.630,21.580,0.217200
3,3.028,1.500,23.770,0.218000
9,9.000,1.013,29.560,0.247800
11,11.004,2.026,20.750,0.248600
1,1.008,0.539,21.940,0.249400
3,3.012,1.552,24.130,0.250200
5,5.016,2.565,26.320,0.251000
7,7.020,0.078,28.510,0.251800
9,9.024,1.091,30.700,0.252600
11,11.028,2.104,21.890,0.253400
5,5.000,2.617,26.680,0.283200
7,7.004,0.130,27.050,0.284000
9,9.008,1.000,29.240,0.284800
11,11.012,2.013,20.430,0.285600
1,1.016,0.526,21.620,0.286400
3,3.020,1.539,23.810,0.287200
5,5.024,2.552,26.000,0.288000
7,7.028,0.065,28.190,0.288800
1,1.000,0.578,21.980,0.318600
3,3.004,1.591,24.170,0.319400
5,5.008,2.604,26.360,0.320200
7,7.012,0.117,28.550,0.321000
9,9.016,1.130,30.740,0.321800
11,11.020,2.000,21.930,0.322600
1,1.024,0.513,21.300,0.323400
3,3.028,1.526,23.490,0.324200
9,9.000,1.039,29.280,0.354000
11,11.004,2.052,20.470,0.354800
1,1.008,0.565,21.660,0.355600
3,3.012,1.578,23.850,0.356400
5,5.016,2.591,26.040,0.357200
7,7.020,0.104,28.230,0.358000
9,9.024,1.117,30.420,0.358800
11,11.028,2.130,21.610,0.359600
5,5.000,2.500,26.400,0.389400
7,7.004,0.013,28.590,0.390200
9,9.008,1.026,30.780,0.391000
11,11.012,2.039,20.150,0.391800
1,1.016,0.552,21.340,0.392600
3,3.020,1.565,23.530,0.393400
5,5.024,2.578,25.720,0.394200
7,7.028,0.091,27.910,0.395000
13,13.021,3.000,22.000,0.424800
15,15.025,0.513,24.190,0.425600
17,17.029,1.526,26.380,0.426400
19,19.033,2.539,28.570,0.427200
21,21.037,0.052,30.760,0.428000
23,23.041,1.065,21.950,0.428800
13,13.045,3.078,23.140,0.429600
15,15.049,0.591,25.330,0.430400
21,21.021,0.104,31.120,0.460200
23,23.025,1.117,22.310,0.461000
13,13.029,3.130,23.500,0.461800
15,15.033,0.500,25.690,0.462600
17,17.037,1.513,27.880,0.463400
19,19.041,2.526,28.250,0.464200
21,21.045,0.039,30.440,0.465000
23,23.049,1.052,21.630,0.465800
17,17.021,1.565,26.420,0.495600
19,19.025,2.578,28.610,0.496400
21,21.029,0.091,30.800,0.497200
23,23.033,1.104,21.990,0.498000
13,13.037,3.117,23.180,0.498800
15,15.041,0.630,25.370,0.499600
17,17.045,1.500,27.560,0.500400
19,19.049,2.513,29.750,0.501200
13,13.021,3.026,23.540,0.531000
15,15.025,0.539,25.730,0.531800
